log,gear_proxy,t_start_s,clock,rpm_mean,rpm_span,rpm_sd,n_samples,ect_c,ect_age_s,speed_kmh,event_id,condition,being_tested,epoch
2026-09-04 22-23-38.zip,park_neutral,86901.51,00:08:21.51,651.3,43.0,8.87,161,,870.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86911.51,00:08:31.51,652.0,38.0,7.82,164,,880.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86921.51,00:08:41.51,652.0,47.0,10.15,160,,890.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86931.51,00:08:51.51,653.7,38.0,8.41,145,,900.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86941.51,00:09:01.51,651.4,67.0,11.43,163,,910.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86951.51,00:09:11.51,651.8,33.0,6.8,160,,920.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86961.51,00:09:21.51,651.0,44.0,10.09,161,,930.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86971.51,00:09:31.51,651.2,33.0,6.22,161,,940.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86981.51,00:09:41.51,652.1,37.0,8.82,161,,950.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86991.51,00:09:51.51,657.0,82.0,17.29,160,,960.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87001.51,00:10:01.51,656.4,41.0,10.1,150,,970.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87011.51,00:10:11.51,653.4,41.0,8.68,163,,980.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87021.51,00:10:21.51,651.4,24.0,5.48,163,,990.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87031.51,00:10:31.51,651.0,56.0,11.82,162,,1000.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87041.51,00:10:41.51,649.7,33.0,7.33,161,,1010.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87051.51,00:10:51.51,647.5,35.0,7.94,164,,1020.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87061.51,00:11:01.51,650.0,32.0,7.86,89,,1030.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87081.51,00:11:21.51,651.4,35.0,8.22,74,,1050.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87091.51,00:11:31.51,652.1,41.0,6.86,158,,1060.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87101.51,00:11:41.51,649.9,50.0,9.57,154,,1070.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87111.51,00:11:51.51,645.3,42.0,10.19,155,,1080.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87121.51,00:12:01.51,650.1,45.0,9.38,149,,1090.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87131.51,00:12:11.51,651.4,44.0,8.08,157,,1100.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87141.51,00:12:21.51,651.6,40.0,7.87,155,,1110.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87151.51,00:12:31.51,652.0,38.0,8.37,159,,1120.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87161.51,00:12:41.51,651.9,31.0,7.35,151,,1130.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87171.51,00:12:51.51,653.4,36.0,7.9,157,,1140.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87181.51,00:13:01.51,651.5,31.0,7.49,154,,1150.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87191.51,00:13:11.51,652.8,37.0,7.6,153,,1160.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87201.51,00:13:21.51,651.2,41.0,8.06,133,,1170.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87211.51,00:13:31.51,653.6,33.0,7.25,157,,1180.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87221.51,00:13:41.51,654.0,38.0,8.17,159,,1190.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87231.51,00:13:51.51,651.2,42.0,8.26,154,,1200.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87241.51,00:14:01.51,654.5,34.0,7.24,103,,1210.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87251.51,00:14:11.51,652.6,37.0,8.71,156,,1220.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87261.51,00:14:21.51,663.1,109.0,23.96,152,,1230.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87271.51,00:14:31.51,660.6,46.0,10.37,155,,1240.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87281.51,00:14:41.51,653.3,31.0,6.44,158,,1250.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87291.51,00:14:51.51,651.3,42.0,9.14,153,,1260.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87301.51,00:15:01.51,652.2,41.0,9.28,154,,1270.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87311.51,00:15:11.51,642.5,50.0,11.71,138,,1280.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87321.51,00:15:21.51,642.9,40.0,7.7,161,,1290.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87331.51,00:15:31.51,647.9,34.0,7.86,160,,1300.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87341.51,00:15:41.51,651.6,33.0,7.49,159,,1310.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87351.51,00:15:51.51,650.8,34.0,7.27,161,,1320.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87361.51,00:16:01.51,652.6,49.0,8.55,162,,1330.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87371.51,00:16:11.51,653.0,40.0,9.06,138,,1340.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87391.51,00:16:31.51,653.0,38.0,7.77,115,,1360.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87401.51,00:16:41.51,652.4,54.0,9.84,158,,1370.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87411.51,00:16:51.51,652.7,45.0,9.3,133,,1380.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87421.51,00:17:01.51,648.8,31.0,7.0,108,,1390.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87431.51,00:17:11.51,653.5,37.0,8.39,147,,1400.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87441.51,00:17:21.51,650.1,30.0,5.29,141,,1410.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87451.51,00:17:31.51,652.4,42.0,9.17,146,,1420.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87461.51,00:17:41.51,652.7,40.0,7.68,153,,1430.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87471.51,00:17:51.51,652.5,31.0,6.74,120,,1440.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87481.51,00:18:01.51,652.0,30.0,7.42,157,,1450.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87491.51,00:18:11.51,652.3,33.0,7.03,164,,1460.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87501.51,00:18:21.51,652.3,38.0,8.36,163,,1470.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87511.51,00:18:31.51,652.6,41.0,9.12,163,,1480.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87521.51,00:18:41.51,660.5,102.0,21.09,165,,1490.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87531.51,00:18:51.51,655.4,54.0,10.28,163,,1500.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87541.51,00:19:01.51,651.2,33.0,5.99,165,,1510.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87551.51,00:19:11.51,650.1,40.0,8.11,164,,1520.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87561.51,00:19:21.51,650.9,41.0,8.77,164,,1530.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87571.51,00:19:31.51,656.1,38.0,9.54,163,,1540.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87581.51,00:19:41.51,652.5,31.0,6.16,165,,1550.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87591.51,00:19:51.51,651.3,47.0,10.58,164,,1560.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87601.51,00:20:01.51,651.2,35.0,7.32,164,,1570.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87611.51,00:20:11.51,651.3,33.0,7.0,163,,1580.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87621.51,00:20:21.51,652.4,47.0,8.87,165,,1590.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87631.51,00:20:31.51,646.3,61.0,13.33,155,,1600.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87641.51,00:20:41.51,647.0,45.0,7.65,155,,1610.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87651.51,00:20:51.51,649.9,36.0,6.63,165,,1620.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87661.51,00:21:01.51,653.7,40.0,9.06,164,,1630.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87671.51,00:21:11.51,651.6,38.0,7.4,160,,1640.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87681.51,00:21:21.51,651.9,41.0,8.83,164,,1650.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87691.51,00:21:31.51,652.8,39.0,7.66,165,,1660.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87701.51,00:21:41.51,650.1,37.0,7.29,162,,1670.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87711.51,00:21:51.51,652.7,37.0,7.34,165,,1680.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87721.51,00:22:01.51,652.9,41.0,8.02,165,,1690.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87731.51,00:22:11.51,654.4,41.0,9.23,163,,1700.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87741.51,00:22:21.51,654.3,36.0,7.84,164,,1710.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87751.51,00:22:31.51,652.3,29.0,6.73,161,,1720.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87761.51,00:22:41.51,653.4,40.0,8.59,158,,1730.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87771.51,00:22:51.51,650.7,26.0,6.15,119,,1740.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87791.51,00:23:11.51,653.8,41.0,7.83,150,,1760.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,87801.51,00:23:21.51,658.0,86.0,18.29,156,,1770.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
